exactPrice,carpetArea,bedrooms,bathrooms,balconies,totalFlrNum,luxury_score,city,propertyType,furnishing,facing,price_per_sqft
9,220,3,1,9,9,0,Patna,Multistorey Apartment,Furnished,Unknown,0.04090909090909091
9,400,4,2,9,9,0,Patna,Residential House,Semi-Furnished,Unknown,0.0225
9,900,2,2,9,9,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,0.01
9,925,2,2,9,9,0,Patna,Builder Floor Apartment,Unfurnished,Unknown,0.00972972972972973
9,950,2,2,9,9,4,Patna,Multistorey Apartment,Unfurnished,Unknown,0.009473684210526316
9,700,2,2,9,9,0,Patna,Residential House,Unfurnished,Unknown,0.012857142857142857
3500000,1172,3,2,2,4,0,Patna,Multistorey Apartment,Furnished,Unknown,2986.3481228668943
11800000,1376,3,3,3,3,0,Patna,Multistorey Apartment,Semi-Furnished,East,8575.581395348838
9,820,2,2,9,9,0,Patna,Multistorey Apartment,Furnished,Unknown,0.01097560975609756
9,950,2,2,9,9,4,Patna,Multistorey Apartment,Unfurnished,Unknown,0.009473684210526316
6500000,1100,3,2,1,6,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,5909.090909090909
8000000,1027,2,2,2,5,0,Patna,Multistorey Apartment,Unfurnished,Unknown,7789.678675754625
9200000,1100,3,2,1,4,0,Patna,Multistorey Apartment,Unfurnished,East,8363.636363636364
8000000,1294,3,2,2,6,0,Patna,Multistorey Apartment,Unfurnished,Unknown,6182.380216383308
5000000,955,2,2,1,3,0,Patna,Multistorey Apartment,Unfurnished,Unknown,5235.602094240838
6000000,1500,3,2,3,7,0,Patna,Multistorey Apartment,Unfurnished,Unknown,4000.0
5100000,1000,2,2,2,4,0,Patna,Multistorey Apartment,Furnished,Unknown,5100.0
70000000,7000,10,5,9,2,0,Patna,Residential House,Unfurnished,East,10000.0
7500000,1190,3,3,2,4,0,Patna,Multistorey Apartment,Unfurnished,Unknown,6302.5210084033615
7500000,1050,3,3,2,4,0,Patna,Multistorey Apartment,Semi-Furnished,North - East,7142.857142857143
8000000,1150,3,2,2,4,0,Patna,Multistorey Apartment,Unfurnished,West,6956.521739130435
6750000,1200,3,2,2,7,0,Patna,Multistorey Apartment,Unfurnished,East,5625.0
8100000,1160,3,2,3,10,0,Patna,Multistorey Apartment,Unfurnished,East,6982.758620689655
4800000,1450,3,2,1,4,3,Patna,Multistorey Apartment,Unfurnished,Unknown,3310.344827586207
11500000,1550,3,2,2,6,0,Patna,Multistorey Apartment,Unfurnished,North,7419.354838709677
11000000,1600,3,2,2,7,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,6875.0
8100000,1160,3,2,9,10,0,Patna,Multistorey Apartment,Unfurnished,East,6982.758620689655
15000000,900,3,3,1,2,0,Patna,Residential House,Unfurnished,East,16666.666666666668
7600000,1200,3,2,2,4,0,Patna,Multistorey Apartment,Unfurnished,North - West,6333.333333333333
7000000,961,2,2,1,3,0,Patna,Multistorey Apartment,Unfurnished,Unknown,7284.079084287201
6500000,1300,3,2,2,6,0,Patna,Multistorey Apartment,Unfurnished,Unknown,5000.0
8500000,1200,3,2,2,3,0,Patna,Multistorey Apartment,Semi-Furnished,East,7083.333333333333
6000000,850,2,2,2,5,0,Patna,Multistorey Apartment,Semi-Furnished,East,7058.823529411765
4500000,1130,3,3,4,6,0,Patna,Multistorey Apartment,Semi-Furnished,South - East,3982.3008849557523
8500000,1000,2,2,9,1,0,Patna,Residential House,Unfurnished,South,8500.0
18000000,1500,4,4,1,1,0,Patna,Residential House,Unfurnished,South,12000.0
60000000,2600,6,4,1,1,0,Patna,Residential House,Furnished,South - East,23076.923076923078
40000000,2200,6,5,5,4,0,Patna,Residential House,Furnished,East,18181.81818181818
8000000,1037,3,2,1,4,0,Patna,Multistorey Apartment,Unfurnished,Unknown,7714.561234329797
8500000,1000,2,2,3,4,0,Patna,Multistorey Apartment,Semi-Furnished,North,8500.0
3000000,661,2,1,1,5,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,4538.577912254161
3600000,1074,3,2,1,5,0,Patna,Multistorey Apartment,Furnished,West,3351.95530726257
5500000,750,2,2,2,6,0,Patna,Multistorey Apartment,Unfurnished,North,7333.333333333333
11100000,1000,3,2,1,2,0,Patna,Residential House,Unfurnished,East,11100.0
7500000,450,2,2,1,2,0,Patna,Residential House,Semi-Furnished,Unknown,16666.666666666668
6500000,850,3,2,2,4,0,Patna,Multistorey Apartment,Unfurnished,Unknown,7647.058823529412
7500000,1100,3,2,2,3,0,Patna,Multistorey Apartment,Semi-Furnished,East,6818.181818181818
5800000,1100,3,2,2,4,0,Patna,Multistorey Apartment,Furnished,Unknown,5272.727272727273
5600000,770,2,2,1,7,12,Patna,Multistorey Apartment,Unfurnished,Unknown,7272.727272727273
4000000,960,2,2,2,3,0,Patna,Multistorey Apartment,Unfurnished,East,4166.666666666667
4700000,250,2,2,2,5,0,Patna,Multistorey Apartment,Semi-Furnished,East,18800.0
10000000,1110,2,2,1,10,0,Patna,Multistorey Apartment,Unfurnished,Unknown,9009.009009009009
7000000,1000,2,2,2,6,0,Patna,Multistorey Apartment,Unfurnished,West,7000.0
6000000,1100,2,2,1,4,0,Patna,Multistorey Apartment,Unfurnished,East,5454.545454545455
5000000,900,3,2,3,6,0,Patna,Multistorey Apartment,Unfurnished,South - East,5555.555555555556
8100000,1585,3,2,2,6,10,Patna,Multistorey Apartment,Semi-Furnished,East,5110.410094637224
3500000,600,2,2,1,4,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,5833.333333333333
5000000,650,1,1,1,4,0,Patna,Multistorey Apartment,Semi-Furnished,North - East,7692.307692307692
7990000,945,3,2,2,6,0,Patna,Multistorey Apartment,Unfurnished,North - East,8455.026455026455
7500000,1440,5,2,9,2,0,Patna,Residential House,Semi-Furnished,East,5208.333333333333
7200000,960,3,2,2,2,10,Patna,Multistorey Apartment,Unfurnished,East,7500.0
8000000,930,2,2,2,6,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,8602.150537634408
4800000,1094,3,2,3,8,0,Patna,Multistorey Apartment,Semi-Furnished,East,4387.568555758684
8000000,1080,3,2,3,5,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,7407.407407407408
2500000,450,2,1,1,2,0,Patna,Residential House,Semi-Furnished,Unknown,5555.555555555556
4500000,726,2,2,2,6,0,Patna,Multistorey Apartment,Furnished,Unknown,6198.347107438017
8000000,1100,3,3,3,4,0,Patna,Multistorey Apartment,Unfurnished,Unknown,7272.727272727273
10096000,1516,3,2,1,4,0,Patna,Multistorey Apartment,Unfurnished,Unknown,6659.630606860158
5385000,808,2,2,2,5,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,6664.60396039604
6500000,893,3,2,4,4,0,Patna,Multistorey Apartment,Semi-Furnished,East,7278.835386338186
12500000,1250,3,3,2,4,0,Patna,Builder Floor Apartment,Furnished,North,10000.0
15100000,900,3,3,1,2,0,Patna,Residential House,Unfurnished,Unknown,16777.777777777777
8600000,1120,3,2,2,36,0,Patna,Multistorey Apartment,Semi-Furnished,North,7678.571428571428
9500000,1615,3,3,1,5,0,Patna,Multistorey Apartment,Unfurnished,West,5882.35294117647
6000000,1200,3,3,2,3,0,Patna,Multistorey Apartment,Semi-Furnished,East,5000.0
8200000,1100,2,2,2,5,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,7454.545454545455
6000000,900,2,2,2,6,0,Patna,Multistorey Apartment,Unfurnished,Unknown,6666.666666666667
5280000,750,2,2,1,3,0,Patna,Multistorey Apartment,Unfurnished,East,7040.0
5700000,1000,3,2,1,3,0,Patna,Multistorey Apartment,Unfurnished,Unknown,5700.0
7500000,1450,3,2,2,5,0,Patna,Multistorey Apartment,Semi-Furnished,North - East,5172.413793103448
5000000,950,2,2,1,4,0,Patna,Multistorey Apartment,Unfurnished,Unknown,5263.1578947368425
1900000,2000,5,3,3,5,14,Patna,Residential House,Furnished,North - East,950.0
57500000,3953,7,6,2,2,0,Patna,Residential House,Furnished,Unknown,14545.91449532001
24000000,2040,2,2,9,1,0,Patna,Villa,Furnished,Unknown,11764.70588235294
6451000,1320,3,2,2,4,0,Patna,Multistorey Apartment,Unfurnished,East,4887.121212121212
8100000,1100,3,3,3,8,0,Patna,Multistorey Apartment,Unfurnished,Unknown,7363.636363636364
5400000,1000,3,2,2,5,0,Patna,Multistorey Apartment,Semi-Furnished,North - East,5400.0
6251000,864,3,2,2,4,0,Patna,Multistorey Apartment,Semi-Furnished,North - East,7234.9537037037035
6500000,1150,2,2,2,5,0,Patna,Multistorey Apartment,Unfurnished,North - East,5652.173913043478
6500000,750,2,2,1,4,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,8666.666666666666
5500000,990,3,2,3,1,0,Patna,Residential House,Furnished,Unknown,5555.555555555556
5500000,780,2,2,2,4,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,7051.282051282052
35000000,4000,9,9,9,9,0,Patna,Residential House,Unknown,Unknown,8750.0
9000000,1123,3,3,2,7,0,Patna,Multistorey Apartment,Unfurnished,Unknown,8014.247551202137
12500000,1080,2,2,1,4,0,Patna,Multistorey Apartment,Furnished,West,11574.074074074075
7400000,1045,3,2,2,6,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,7081.339712918661
6721000,1080,2,2,1,5,0,Patna,Multistorey Apartment,Unfurnished,North - East,6223.148148148148
5800000,1145,2,2,9,6,0,Patna,Multistorey Apartment,Semi-Furnished,North - East,5065.5021834061135
8200000,1100,3,2,4,3,0,Patna,Multistorey Apartment,Unfurnished,North - East,7454.545454545455
3900000,900,3,2,1,3,0,Patna,Multistorey Apartment,Furnished,Unknown,4333.333333333333
5500000,986,3,2,2,4,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,5578.093306288032
8300000,1300,3,2,3,5,0,Patna,Multistorey Apartment,Unfurnished,East,6384.615384615385
9700000,1177,3,3,3,8,0,Patna,Multistorey Apartment,Semi-Furnished,East,8241.291418861512
8000000,1180,3,2,1,4,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,6779.661016949152
9500000,1500,3,2,9,3,0,Patna,Multistorey Apartment,Semi-Furnished,East,6333.333333333333
15000000,1500,3,3,3,5,0,Patna,Multistorey Apartment,Furnished,Unknown,10000.0
8000000,650,7,3,2,3,0,Patna,Residential House,Semi-Furnished,Unknown,12307.692307692309
5600000,950,2,2,1,3,0,Patna,Multistorey Apartment,Semi-Furnished,South - East,5894.736842105263
10500000,955,3,3,9,5,8,Patna,Builder Floor Apartment,Furnished,South,10994.76439790576
31500000,1300,3,2,2,4,0,Patna,Residential House,Furnished,Unknown,24230.76923076923
12000000,1800,3,3,2,3,0,Patna,Multistorey Apartment,Unfurnished,Unknown,6666.666666666667
8371300,1206,3,2,3,7,13,Patna,Multistorey Apartment,Unfurnished,East,6941.376451077944
5535000,733,2,2,2,5,12,Patna,Multistorey Apartment,Unfurnished,Unknown,7551.159618008185
9200000,1200,3,2,2,6,0,Patna,Multistorey Apartment,Unfurnished,East,7666.666666666667
6000000,1600,3,3,4,7,0,Patna,Multistorey Apartment,Semi-Furnished,South - East,3750.0
10000000,1680,3,3,3,7,0,Patna,Multistorey Apartment,Semi-Furnished,East,5952.380952380952
7000000,1100,3,2,2,4,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,6363.636363636364
3800000,850,2,1,2,6,0,Patna,Multistorey Apartment,Furnished,North - East,4470.588235294118
4650000,800,2,2,1,4,0,Patna,Multistorey Apartment,Unfurnished,North,5812.5
8500000,950,3,2,2,5,3,Patna,Multistorey Apartment,Semi-Furnished,North - East,8947.368421052632
7300000,980,3,2,1,3,0,Patna,Multistorey Apartment,Furnished,East,7448.9795918367345
30000000,1657,3,2,2,6,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,18105.009052504527
5775000,1000,3,3,3,5,5,Patna,Multistorey Apartment,Semi-Furnished,Unknown,5775.0
11000000,1120,3,2,4,14,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,9821.42857142857
6000000,800,2,2,1,4,0,Patna,Multistorey Apartment,Unfurnished,West,7500.0
7200000,650,2,2,2,6,0,Patna,Multistorey Apartment,Unfurnished,South,11076.923076923076
5500000,1250,3,3,1,5,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,4400.0
7000000,780,3,2,3,6,15,Patna,Multistorey Apartment,Furnished,Unknown,8974.358974358975
9000000,1090,2,2,1,5,0,Patna,Multistorey Apartment,Unfurnished,South - East,8256.880733944954
10000000,536,2,1,9,2,0,Patna,Villa,Semi-Furnished,Unknown,18656.716417910447
5500000,992,2,2,2,4,0,Patna,Multistorey Apartment,Semi-Furnished,East,5544.354838709677
6000000,1000,3,2,2,4,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,6000.0
10000000,1400,3,2,2,2,0,Patna,Multistorey Apartment,Unfurnished,North - West,7142.857142857143
10000000,1561,3,3,1,6,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,6406.149903907752
9000000,1200,4,2,2,2,0,Patna,Residential House,Furnished,Unknown,7500.0
8500000,1500,3,3,2,4,17,Patna,Multistorey Apartment,Unfurnished,Unknown,5666.666666666667
11000000,1400,3,3,1,5,0,Patna,Builder Floor Apartment,Semi-Furnished,East,7857.142857142857
7500000,1150,2,2,1,4,0,Patna,Multistorey Apartment,Furnished,Unknown,6521.739130434783
5000000,950,2,2,2,9,0,Patna,Multistorey Apartment,Unfurnished,South - East,5263.1578947368425
4600000,831,2,2,1,7,0,Patna,Multistorey Apartment,Semi-Furnished,North - East,5535.499398315283
8904000,1542,3,2,2,4,0,Patna,Multistorey Apartment,Semi-Furnished,East,5774.31906614786
46680000,945,3,2,4,6,0,Patna,Builder Floor Apartment,Unfurnished,North - East,49396.8253968254
8500000,960,2,2,1,3,0,Patna,Multistorey Apartment,Furnished,Unknown,8854.166666666666
14500000,1060,3,2,3,5,0,Patna,Multistorey Apartment,Unfurnished,South -West,13679.245283018869
6100000,820,3,2,2,3,0,Patna,Multistorey Apartment,Unfurnished,Unknown,7439.024390243902
2500000,750,3,2,2,1,0,Patna,Villa,Unfurnished,East,3333.3333333333335
30000000,2000,2,1,1,1,0,Patna,Residential House,Unfurnished,Unknown,15000.0
7500000,1100,3,2,3,4,0,Patna,Multistorey Apartment,Unfurnished,East,6818.181818181818
5000000,1200,3,2,1,4,0,Patna,Multistorey Apartment,Unfurnished,Unknown,4166.666666666667
10500000,1100,2,3,1,4,0,Patna,Multistorey Apartment,Unfurnished,North - West,9545.454545454546
12200000,1314,3,3,3,4,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,9284.62709284627
6500000,1150,3,2,3,4,0,Patna,Multistorey Apartment,Furnished,North,5652.173913043478
8200000,1250,3,2,3,5,0,Patna,Multistorey Apartment,Unfurnished,East,6560.0
8400000,1000,3,2,2,5,10,Patna,Multistorey Apartment,Unfurnished,Unknown,8400.0
5000000,900,4,1,9,1,0,Patna,Residential House,Semi-Furnished,Unknown,5555.555555555556
42500000,5800,6,5,3,2,0,Patna,Villa,Unfurnished,West,7327.586206896552
7500000,1400,3,2,3,4,0,Patna,Multistorey Apartment,Semi-Furnished,East,5357.142857142857
6385000,1155,3,2,4,7,0,Patna,Multistorey Apartment,Unfurnished,South - East,5528.138528138528
7900000,1500,3,3,1,3,0,Patna,Multistorey Apartment,Unfurnished,Unknown,5266.666666666667
7500000,1591,3,2,1,5,0,Patna,Multistorey Apartment,Unfurnished,Unknown,4714.016341923319
12500796,1505,3,3,4,4,0,Patna,Multistorey Apartment,Unfurnished,South - East,8306.176744186047
7500000,1100,3,2,2,4,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,6818.181818181818
9500000,1326,3,2,1,4,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,7164.4042232277525
5900000,965,2,2,9,4,0,Patna,Multistorey Apartment,Semi-Furnished,East,6113.989637305699
25000000,3500,4,3,3,5,0,Patna,Penthouse,Unfurnished,North,7142.857142857143
5000000,875,2,2,9,3,0,Patna,Multistorey Apartment,Semi-Furnished,East,5714.285714285715
7500000,1000,2,2,2,8,22,Patna,Multistorey Apartment,Semi-Furnished,North - West,7500.0
6000000,1400,3,2,9,6,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,4285.714285714285
3700000,661,2,1,1,5,0,Patna,Multistorey Apartment,Unfurnished,East,5597.579425113465
7500000,1000,3,2,1,5,0,Patna,Multistorey Apartment,Semi-Furnished,East,7500.0
12200000,1365,3,2,2,4,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,8937.728937728938
8021000,1261,3,2,2,4,0,Patna,Multistorey Apartment,Furnished,Unknown,6360.8247422680415
27000000,1700,6,5,3,2,0,Patna,Residential House,Unfurnished,East,15882.35294117647
7000000,1000,3,2,1,4,0,Patna,Multistorey Apartment,Unfurnished,Unknown,7000.0
4500000,630,2,2,2,4,0,Patna,Multistorey Apartment,Unfurnished,Unknown,7142.857142857143
3000009,673,3,2,1,6,8,Patna,Multistorey Apartment,Unfurnished,North,4457.665676077266
20000000,3600,7,5,6,3,0,Patna,Residential House,Semi-Furnished,Unknown,5555.555555555556
6000000,890,2,2,1,4,0,Patna,Multistorey Apartment,Unfurnished,East,6741.573033707865
7000000,1281,3,2,2,3,0,Patna,Multistorey Apartment,Semi-Furnished,East,5464.48087431694
7500000,1200,3,3,2,5,0,Patna,Multistorey Apartment,Semi-Furnished,East,6250.0
6100000,1100,2,2,2,6,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,5545.454545454545
20000000,1350,3,2,1,8,10,Patna,Multistorey Apartment,Furnished,East,14814.814814814816
6682000,900,3,2,2,5,0,Patna,Multistorey Apartment,Semi-Furnished,East,7424.444444444444
7500000,1300,3,2,2,8,0,Patna,Multistorey Apartment,Unfurnished,East,5769.2307692307695
5285000,950,2,2,3,4,0,Patna,Multistorey Apartment,Unfurnished,Unknown,5563.1578947368425
10320000,1400,3,2,3,4,0,Patna,Multistorey Apartment,Unfurnished,Unknown,7371.428571428572
6800000,1400,3,2,2,4,0,Patna,Multistorey Apartment,Unfurnished,West,4857.142857142857
27335000,1775,3,2,2,7,0,Patna,Multistorey Apartment,Semi-Furnished,North,15400.0
16500000,1400,3,3,3,5,0,Patna,Multistorey Apartment,Unfurnished,South,11785.714285714286
6995400,937,3,2,2,4,0,Patna,Multistorey Apartment,Unfurnished,East,7465.741728922092
9000000,1250,3,2,4,4,0,Patna,Multistorey Apartment,Unfurnished,East,7200.0
5000000,895,3,2,2,3,0,Patna,Multistorey Apartment,Semi-Furnished,East,5586.592178770949
2053500,444,1,1,1,6,20,Patna,Multistorey Apartment,Unfurnished,South,4625.0
8000000,1050,3,3,3,6,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,7619.047619047619
7000000,1000,2,2,2,4,0,Patna,Multistorey Apartment,Unfurnished,North,7000.0
7000000,1200,3,2,2,4,0,Patna,Multistorey Apartment,Unfurnished,North,5833.333333333333
7100000,1116,2,2,1,5,8,Patna,Multistorey Apartment,Unfurnished,South,6362.007168458781
6100000,820,2,2,2,5,0,Patna,Multistorey Apartment,Furnished,Unknown,7439.024390243902
6000000,850,2,2,2,6,0,Patna,Multistorey Apartment,Unfurnished,East,7058.823529411765
8266000,975,3,2,4,6,0,Patna,Multistorey Apartment,Unfurnished,Unknown,8477.948717948719
7000000,1100,3,2,2,6,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,6363.636363636364
2000000,2000,1,2,1,3,0,Patna,Builder Floor Apartment,Semi-Furnished,Unknown,1000.0
7500000,1000,3,2,9,4,0,Patna,Multistorey Apartment,Semi-Furnished,East,7500.0
9500000,1380,3,2,3,4,0,Patna,Multistorey Apartment,Unfurnished,East,6884.057971014493
7100000,930,3,2,1,4,0,Patna,Multistorey Apartment,Unfurnished,Unknown,7634.408602150537
6000000,1000,2,2,2,5,0,Patna,Multistorey Apartment,Semi-Furnished,East,6000.0
15000000,1750,10,9,3,4,0,Patna,Villa,Semi-Furnished,East,8571.42857142857
9500000,900,3,2,1,4,0,Patna,Multistorey Apartment,Furnished,East,10555.555555555555
7900000,1200,3,2,3,4,0,Patna,Multistorey Apartment,Unfurnished,South,6583.333333333333
8500000,1150,3,2,3,4,0,Patna,Multistorey Apartment,Unfurnished,Unknown,7391.304347826087
5260000,1160,3,2,2,4,0,Patna,Multistorey Apartment,Semi-Furnished,North - East,4534.482758620689
3500000,550,1,2,1,5,0,Patna,Multistorey Apartment,Unfurnished,Unknown,6363.636363636364
5600000,940,2,2,1,4,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,5957.446808510638
6200000,810,2,2,2,5,0,Patna,Multistorey Apartment,Furnished,Unknown,7654.320987654321
10000000,1200,3,2,1,3,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,8333.333333333334
8000000,1294,3,2,3,6,0,Patna,Multistorey Apartment,Unfurnished,Unknown,6182.380216383308
50000000,3000,9,9,4,3,0,Patna,Residential House,Unfurnished,Unknown,16666.666666666668
6700000,1118,3,2,1,4,0,Patna,Multistorey Apartment,Unfurnished,Unknown,5992.8443649373885
4800000,850,2,2,2,5,0,Patna,Multistorey Apartment,Unfurnished,Unknown,5647.058823529412
7800000,980,9,9,9,9,0,Patna,Multistorey Apartment,Unknown,Unknown,7959.183673469388
10000000,1109,3,3,4,6,0,Patna,Multistorey Apartment,Semi-Furnished,North,9017.132551848512
6200000,900,2,2,2,6,0,Patna,Multistorey Apartment,Semi-Furnished,Unknown,6888.888888888889
61000000,4000,10,7,9,2,0,Patna,Residential House,Semi-Furnished,East,15250.0
7800000,1100,3,2,1,4,0,Patna,Multistorey Apartment,Furnished,Unknown,7090.909090909091
5000000,665,1,1,1,4,0,Patna,Multistorey Apartment,Furnished,Unknown,7518.796992481203
6300000,1020,3,2,3,3,0,Patna,Multistorey Apartment,Semi-Furnished,West,6176.470588235294
6075000,1033,3,3,2,4,0,Patna,Multistorey Apartment,Unfurnished,East,5880.929332042594
6354000,847,2,2,2,4,0,Patna,Builder Floor Apartment,Unfurnished,Unknown,7501.770956316411
